,contractID,symbol,expiration,date,strike,type,last,mark,bid,ask,volume,open_interest,implied_volatility
1137,IBM250919C00270000,IBM,2025-09-19,2024-10-25,270.00,call,4.25,4.25,4.05,4.45,26,116,0.20672
1138,IBM250919P00270000,IBM,2025-09-19,2024-10-25,270.00,put,0.00,57.22,56.40,58.05,0,0,0.34193
1139,IBM250919C00280000,IBM,2025-09-19,2024-10-25,280.00,call,3.86,3.25,3.10,3.40,0,157,0.21144
1140,IBM250919P00280000,IBM,2025-09-19,2024-10-25,280.00,put,0.00,66.75,65.55,67.95,0,0,0.36982
1141,IBM250919C00290000,IBM,2025-09-19,2024-10-25,290.00,call,2.32,2.44,2.32,2.56,22,156,0.21449
1142,IBM250919P00290000,IBM,2025-09-19,2024-10-25,290.00,put,0.00,76.20,74.50,77.90,0,3,0.39452
1143,IBM250919C00300000,IBM,2025-09-19,2024-10-25,300.00,call,2.00,1.85,1.76,1.94,1,30,0.21800
1144,IBM250919P00300000,IBM,2025-09-19,2024-10-25,300.00,put,0.00,85.95,84.70,87.20,0,0,0.42165
1145,IBM250919C00310000,IBM,2025-09-19,2024-10-25,310.00,call,1.55,1.40,1.31,1.48,0,16,0.22105
1146,IBM250919P00310000,IBM,2025-09-19,2024-10-25,310.00,put,0.00,96.40,95.00,97.80,0,0,0.45732
1147,IBM250919C00320000,IBM,2025-09-19,2024-10-25,320.00,call,1.30,1.07,1.01,1.13,0,13,0.22440
1148,IBM250919P00320000,IBM,2025-09-19,2024-10-25,320.00,put,0.00,105.97,104.25,107.70,0,0,0.47927
1149,IBM250919C00330000,IBM,2025-09-19,2024-10-25,330.00,call,0.83,0.64,0.38,0.90,8,15,0.21769
1150,IBM250919P00330000,IBM,2025-09-19,2024-10-25,330.00,put,0.00,115.75,114.15,117.35,0,0,0.50320
1151,IBM250919C00340000,IBM,2025-09-19,2024-10-25,340.00,call,2.03,1.09,0.29,1.89,0,4,0.25413
1152,IBM250919P00340000,IBM,2025-09-19,2024-10-25,340.00,put,0.00,125.97,124.30,127.65,0,0,0.53262
1153,IBM260116C00070000,IBM,2026-01-16,2024-10-25,70.00,call,149.58,144.18,142.75,145.60,0,74,0.02409
1154,IBM260116P00070000,IBM,2026-01-16,2024-10-25,70.00,put,0.30,0.68,0.23,1.14,1,152,0.54695
1155,IBM260116C00075000,IBM,2026-01-16,2024-10-25,75.00,call,147.50,139.75,137.70,141.80,0,98,0.02326
1156,IBM260116P00075000,IBM,2026-01-16,2024-10-25,75.00,put,0.00,0.98,0.25,1.71,0,80,0.55046
1157,IBM260116C00080000,IBM,2026-01-16,2024-10-25,80.00,call,135.70,135.12,133.30,136.95,0,2,0.02242
1158,IBM260116P00080000,IBM,2026-01-16,2024-10-25,80.00,put,0.00,0.65,0.28,1.01,0,35,0.48506
1159,IBM260116C00085000,IBM,2026-01-16,2024-10-25,85.00,call,142.88,129.85,128.40,131.30,0,79,0.02159
1160,IBM260116P00085000,IBM,2026-01-16,2024-10-25,85.00,put,0.00,1.04,0.32,1.76,0,32,0.49817
1161,IBM260116C00090000,IBM,2026-01-16,2024-10-25,90.00,call,131.22,124.72,123.45,126.00,0,11,0.02076
1162,IBM260116P00090000,IBM,2026-01-16,2024-10-25,90.00,put,0.00,0.73,0.26,1.20,0,193,0.44299
1163,IBM260116C00095000,IBM,2026-01-16,2024-10-25,95.00,call,89.25,119.78,117.65,121.90,0,1,0.01993
1164,IBM260116P00095000,IBM,2026-01-16,2024-10-25,95.00,put,0.00,0.81,0.30,1.31,0,232,0.42699
1165,IBM260116C00100000,IBM,2026-01-16,2024-10-25,100.00,call,135.22,114.58,113.45,115.70,0,21,0.01909
1166,IBM260116P00100000,IBM,2026-01-16,2024-10-25,100.00,put,0.00,0.88,0.33,1.43,0,531,0.41022
1167,IBM260116C00105000,IBM,2026-01-16,2024-10-25,105.00,call,132.01,110.00,108.95,111.05,0,67,0.01826
1168,IBM260116P00105000,IBM,2026-01-16,2024-10-25,105.00,put,0.00,0.97,0.37,1.57,0,145,0.39543
1169,IBM260116C00110000,IBM,2026-01-16,2024-10-25,110.00,call,121.50,104.20,102.55,105.85,0,29,0.01743
1170,IBM260116P00110000,IBM,2026-01-16,2024-10-25,110.00,put,0.00,1.33,0.43,2.22,0,194,0.39802
1171,IBM260116C00115000,IBM,2026-01-16,2024-10-25,115.00,call,121.25,99.38,97.65,101.10,0,19,0.01660
1172,IBM260116P00115000,IBM,2026-01-16,2024-10-25,115.00,put,0.00,1.08,0.80,1.37,0,2239,0.36129
1173,IBM260116C00120000,IBM,2026-01-16,2024-10-25,120.00,call,115.22,95.15,93.00,97.30,0,40,0.01576
1174,IBM260116P00120000,IBM,2026-01-16,2024-10-25,120.00,put,0.00,1.54,0.83,2.24,0,327,0.36738
1175,IBM260116C00125000,IBM,2026-01-16,2024-10-25,125.00,call,107.15,90.28,88.30,92.25,0,47,0.01493
1176,IBM260116P00125000,IBM,2026-01-16,2024-10-25,125.00,put,0.00,2.02,1.29,2.75,0,170,0.36906
1177,IBM260116C00130000,IBM,2026-01-16,2024-10-25,130.00,call,90.76,85.35,83.65,87.05,0,134,0.01410
1178,IBM260116P00130000,IBM,2026-01-16,2024-10-25,130.00,put,0.00,1.85,0.80,2.89,0,203,0.34162
1179,IBM260116C00135000,IBM,2026-01-16,2024-10-25,135.00,call,97.25,81.03,78.70,83.35,0,44,0.01327
1180,IBM260116P00135000,IBM,2026-01-16,2024-10-25,135.00,put,0.00,2.11,0.93,3.30,0,437,0.33248
1181,IBM260116C00140000,IBM,2026-01-16,2024-10-25,140.00,call,78.74,76.60,75.65,77.55,0,148,0.01243
1182,IBM260116P00140000,IBM,2026-01-16,2024-10-25,140.00,put,0.00,2.42,1.13,3.70,0,475,0.32425
1183,IBM260116C00145000,IBM,2026-01-16,2024-10-25,145.00,call,74.00,71.82,70.60,73.05,0,260,0.01160
1184,IBM260116P00145000,IBM,2026-01-16,2024-10-25,145.00,put,0.00,2.85,2.70,2.99,0,460,0.31876
1185,IBM260116C00150000,IBM,2026-01-16,2024-10-25,150.00,call,70.09,67.22,65.90,68.55,0,226,0.01077
1186,IBM260116P00150000,IBM,2026-01-16,2024-10-25,150.00,put,3.01,3.35,3.20,3.50,5,487,0.31373
1187,IBM260116C00155000,IBM,2026-01-16,2024-10-25,155.00,call,81.00,63.07,62.05,64.10,0,477,0.00994
1188,IBM260116P00155000,IBM,2026-01-16,2024-10-25,155.00,put,0.00,4.32,3.80,4.85,0,234,0.31845
1189,IBM260116C00160000,IBM,2026-01-16,2024-10-25,160.00,call,59.60,58.90,57.65,60.15,55,819,0.00910
1190,IBM260116P00160000,IBM,2026-01-16,2024-10-25,160.00,put,0.00,5.00,4.55,5.45,0,537,0.31373
1191,IBM260116C00165000,IBM,2026-01-16,2024-10-25,165.00,call,57.57,55.50,54.80,56.20,0,630,0.00827
1192,IBM260116P00165000,IBM,2026-01-16,2024-10-25,165.00,put,0.00,5.75,5.30,6.20,0,854,0.30885
1193,IBM260116C00170000,IBM,2026-01-16,2024-10-25,170.00,call,53.85,51.73,50.95,52.50,4,400,0.00744
1194,IBM260116P00170000,IBM,2026-01-16,2024-10-25,170.00,put,0.00,6.85,6.25,7.45,0,528,0.30885
1195,IBM260116C00175000,IBM,2026-01-16,2024-10-25,175.00,call,48.45,47.65,47.25,48.05,15,468,0.00661
1196,IBM260116P00175000,IBM,2026-01-16,2024-10-25,175.00,put,6.80,7.85,7.30,8.40,5,463,0.30504
1197,IBM260116C00180000,IBM,2026-01-16,2024-10-25,180.00,call,44.50,44.05,43.65,44.45,5,325,0.00577
1198,IBM260116P00180000,IBM,2026-01-16,2024-10-25,180.00,put,0.00,8.68,8.45,8.90,0,771,0.29711
1199,IBM260116C00185000,IBM,2026-01-16,2024-10-25,185.00,call,40.65,40.60,40.20,41.00,2,723,0.10199
1200,IBM260116P00185000,IBM,2026-01-16,2024-10-25,185.00,put,9.10,10.32,9.75,10.90,45,252,0.30001
1201,IBM260116C00190000,IBM,2026-01-16,2024-10-25,190.00,call,39.71,37.30,36.95,37.65,1,489,0.13721
1202,IBM260116P00190000,IBM,2026-01-16,2024-10-25,190.00,put,10.40,11.90,11.15,12.65,2,132,0.29986
1203,IBM260116C00195000,IBM,2026-01-16,2024-10-25,195.00,call,37.17,33.60,32.70,34.50,0,613,0.14285
1204,IBM260116P00195000,IBM,2026-01-16,2024-10-25,195.00,put,0.00,13.10,12.35,13.85,0,353,0.29300
1205,IBM260116C00200000,IBM,2026-01-16,2024-10-25,200.00,call,33.07,31.20,30.85,31.55,21,2497,0.16327
1206,IBM260116P00200000,IBM,2026-01-16,2024-10-25,200.00,put,0.00,14.32,13.65,15.00,0,649,0.28537
1207,IBM260116C00210000,IBM,2026-01-16,2024-10-25,210.00,call,26.00,25.73,25.35,26.10,1,490,0.17562
1208,IBM260116P00210000,IBM,2026-01-16,2024-10-25,210.00,put,18.75,19.02,18.55,19.50,60,114,0.29269
1209,IBM260116C00220000,IBM,2026-01-16,2024-10-25,220.00,call,22.00,20.98,20.65,21.30,5,976,0.18324
1210,IBM260116P00220000,IBM,2026-01-16,2024-10-25,220.00,put,0.00,23.70,23.10,24.30,0,221,0.29315
1211,IBM260116C00230000,IBM,2026-01-16,2024-10-25,230.00,call,16.77,16.95,16.65,17.25,17,751,0.18888
1212,IBM260116P00230000,IBM,2026-01-16,2024-10-25,230.00,put,0.00,29.25,28.40,30.10,0,29,0.29696
1213,IBM260116C00240000,IBM,2026-01-16,2024-10-25,240.00,call,14.80,13.52,13.35,13.70,11,1370,0.19254
1214,IBM260116P00240000,IBM,2026-01-16,2024-10-25,240.00,put,0.00,35.88,35.30,36.45,0,100,0.30717
1215,IBM260116C00250000,IBM,2026-01-16,2024-10-25,250.00,call,10.70,10.75,10.60,10.90,29,917,0.19605
1216,IBM260116P00250000,IBM,2026-01-16,2024-10-25,250.00,put,0.00,42.62,41.70,43.55,0,117,0.31373
1217,IBM260116C00260000,IBM,2026-01-16,2024-10-25,260.00,call,8.55,8.50,8.35,8.65,2,558,0.19894
1218,IBM260116P00260000,IBM,2026-01-16,2024-10-25,260.00,put,0.00,50.02,48.80,51.25,0,2,0.32318
1219,IBM260116C00270000,IBM,2026-01-16,2024-10-25,270.00,call,6.82,6.75,6.60,6.90,41,426,0.20245
1220,IBM260116P00270000,IBM,2026-01-16,2024-10-25,270.00,put,0.00,58.92,58.30,59.55,0,1,0.34574
1221,IBM260116C00280000,IBM,2026-01-16,2024-10-25,280.00,call,5.86,5.35,5.20,5.50,35,466,0.20550
1222,IBM260116P00280000,IBM,2026-01-16,2024-10-25,280.00,put,0.00,67.55,66.90,68.20,0,0,0.36281
1223,IBM260116C00290000,IBM,2026-01-16,2024-10-25,290.00,call,4.40,3.89,2.58,5.20,1,730,0.20245
1224,IBM260116P00290000,IBM,2026-01-16,2024-10-25,290.00,put,0.00,76.80,74.65,78.95,0,0,0.38476
1225,IBM260116C00300000,IBM,2026-01-16,2024-10-25,300.00,call,3.95,3.42,3.30,3.55,0,745,0.21205
1226,IBM260116P00300000,IBM,2026-01-16,2024-10-25,300.00,put,0.00,85.78,84.00,87.55,0,0,0.40199
1227,IBM260116C00310000,IBM,2026-01-16,2024-10-25,310.00,call,3.15,2.50,2.18,2.82,0,206,0.20992
1228,IBM260116P00310000,IBM,2026-01-16,2024-10-25,310.00,put,0.00,96.30,94.10,98.50,0,0,0.43537
1229,IBM260116C00320000,IBM,2026-01-16,2024-10-25,320.00,call,2.55,2.06,1.87,2.26,0,54,0.21449
1230,IBM260116P00320000,IBM,2026-01-16,2024-10-25,320.00,put,0.00,105.97,104.05,107.90,0,1,0.45793
1231,IBM260116C00330000,IBM,2026-01-16,2024-10-25,330.00,call,1.98,1.73,1.65,1.81,0,127,0.21937
1232,IBM260116P00330000,IBM,2026-01-16,2024-10-25,330.00,put,0.00,115.92,114.00,117.85,0,0,0.48278
1233,IBM260116C00340000,IBM,2026-01-16,2024-10-25,340.00,call,1.50,1.39,1.32,1.45,100,309,0.22196
1234,IBM260116P00340000,IBM,2026-01-16,2024-10-25,340.00,put,0.00,125.62,124.00,127.25,0,0,0.50381
1235,IBM270115C00110000,IBM,2027-01-15,2024-10-25,110.00,call,107.00,104.50,102.65,106.35,5,188,0.00963
1236,IBM270115P00110000,IBM,2027-01-15,2024-10-25,110.00,put,0.00,0.01,0.00,2.60,0,19,0.16830
1237,IBM270115C00115000,IBM,2027-01-15,2024-10-25,115.00,call,118.55,100.38,98.25,102.50,0,89,0.00917
1238,IBM270115P00115000,IBM,2027-01-15,2024-10-25,115.00,put,0.00,1.68,0.66,2.70,0,3,0.31175
1239,IBM270115C00120000,IBM,2027-01-15,2024-10-25,120.00,call,0.00,95.45,93.20,97.70,0,0,0.00871
1240,IBM270115P00120000,IBM,2027-01-15,2024-10-25,120.00,put,0.00,2.59,1.88,3.30,0,10,0.32699
1241,IBM270115C00125000,IBM,2027-01-15,2024-10-25,125.00,call,109.58,91.25,89.90,92.60,0,1,0.00825
1242,IBM270115P00125000,IBM,2027-01-15,2024-10-25,125.00,put,3.50,2.54,1.17,3.90,2,4,0.30900
1243,IBM270115C00130000,IBM,2027-01-15,2024-10-25,130.00,call,89.99,87.00,86.00,88.00,0,1,0.00779
1244,IBM270115P00130000,IBM,2027-01-15,2024-10-25,130.00,put,0.00,3.50,2.74,4.25,0,24,0.31876
1245,IBM270115C00135000,IBM,2027-01-15,2024-10-25,135.00,call,86.00,82.53,80.90,84.15,0,37,0.00733
1246,IBM270115P00135000,IBM,2027-01-15,2024-10-25,135.00,put,4.40,4.03,2.95,5.10,1,29,0.31479
1247,IBM270115C00140000,IBM,2027-01-15,2024-10-25,140.00,call,80.24,78.70,77.75,79.65,0,25,0.00687
1248,IBM270115P00140000,IBM,2027-01-15,2024-10-25,140.00,put,5.45,5.45,5.20,5.70,1,17,0.32745
1249,IBM270115C00145000,IBM,2027-01-15,2024-10-25,145.00,call,76.85,74.68,73.70,75.65,0,16,0.00641
1250,IBM270115P00145000,IBM,2027-01-15,2024-10-25,145.00,put,0.00,6.22,5.95,6.50,0,11,0.32455
1251,IBM270115C00150000,IBM,2027-01-15,2024-10-25,150.00,call,70.54,70.55,69.00,72.10,3,27,0.00595
1252,IBM270115P00150000,IBM,2027-01-15,2024-10-25,150.00,put,7.15,7.12,6.80,7.45,5,6,0.32272
1253,IBM270115C00155000,IBM,2027-01-15,2024-10-25,155.00,call,82.55,67.33,66.25,68.40,0,170,0.00549
1254,IBM270115P00155000,IBM,2027-01-15,2024-10-25,155.00,put,8.00,8.02,7.60,8.45,1,10,0.31982
1255,IBM270115C00160000,IBM,2027-01-15,2024-10-25,160.00,call,63.10,62.98,61.80,64.15,51,28,0.00503
1256,IBM270115P00160000,IBM,2027-01-15,2024-10-25,160.00,put,0.00,9.05,8.55,9.55,0,10,0.31769
1257,IBM270115C00165000,IBM,2027-01-15,2024-10-25,165.00,call,60.63,60.15,59.00,61.30,3,6,0.00457
1258,IBM270115P00165000,IBM,2027-01-15,2024-10-25,165.00,put,0.00,10.25,9.85,10.65,0,2,0.31693
1259,IBM270115C00170000,IBM,2027-01-15,2024-10-25,170.00,call,58.35,56.17,55.60,56.75,1,31,0.00411
1260,IBM270115P00170000,IBM,2027-01-15,2024-10-25,170.00,put,11.39,11.55,11.15,11.95,1,269,0.31617
1261,IBM270115C00175000,IBM,2027-01-15,2024-10-25,175.00,call,55.18,53.42,52.30,54.55,1,215,0.00365
1262,IBM270115P00175000,IBM,2027-01-15,2024-10-25,175.00,put,13.00,12.23,11.15,13.30,5,8,0.30702
1263,IBM270115C00180000,IBM,2027-01-15,2024-10-25,180.00,call,50.00,49.67,49.25,50.10,1,115,0.00319
1264,IBM270115P00180000,IBM,2027-01-15,2024-10-25,180.00,put,0.00,14.35,13.70,15.00,0,15,0.31373
1265,IBM270115C00185000,IBM,2027-01-15,2024-10-25,185.00,call,49.41,47.30,46.35,48.25,2,6,0.00273
1266,IBM270115P00185000,IBM,2027-01-15,2024-10-25,185.00,put,0.00,15.55,14.65,16.45,0,4,0.30900
1267,IBM270115C00190000,IBM,2027-01-15,2024-10-25,190.00,call,44.25,43.67,43.25,44.10,4,97,0.00227
1268,IBM270115P00190000,IBM,2027-01-15,2024-10-25,190.00,put,0.00,16.93,15.65,18.20,0,13,0.30550
1269,IBM270115C00195000,IBM,2027-01-15,2024-10-25,195.00,call,54.04,41.55,40.60,42.50,0,6,0.11678
1270,IBM270115P00195000,IBM,2027-01-15,2024-10-25,195.00,put,0.00,19.62,19.20,20.05,0,39,0.31418
1271,IBM270115C00200000,IBM,2027-01-15,2024-10-25,200.00,call,38.50,38.40,37.90,38.90,19,58,0.12562
1272,IBM270115P00200000,IBM,2027-01-15,2024-10-25,200.00,put,21.55,21.20,20.40,22.00,1,11,0.31083
1273,IBM270115C00210000,IBM,2027-01-15,2024-10-25,210.00,call,33.90,33.50,33.05,33.95,3,100,0.14605
1274,IBM270115P00210000,IBM,2027-01-15,2024-10-25,210.00,put,24.62,26.02,25.50,26.55,2,128,0.31693
1275,IBM270115C00220000,IBM,2027-01-15,2024-10-25,220.00,call,28.67,28.65,27.85,29.45,6,262,0.15443
1276,IBM270115P00220000,IBM,2027-01-15,2024-10-25,220.00,put,30.30,30.40,29.35,31.45,3,25,0.31571
1277,IBM270115C00230000,IBM,2027-01-15,2024-10-25,230.00,call,27.05,25.00,24.60,25.40,0,822,0.16556
1278,IBM270115P00230000,IBM,2027-01-15,2024-10-25,230.00,put,35.60,36.30,35.70,36.90,3,142,0.32409
1279,IBM270115C00240000,IBM,2027-01-15,2024-10-25,240.00,call,22.10,22.15,20.90,23.40,1,172,0.17699
1280,IBM270115P00240000,IBM,2027-01-15,2024-10-25,240.00,put,0.00,42.20,41.55,42.85,0,7,0.32958
1281,IBM270115C00250000,IBM,2027-01-15,2024-10-25,250.00,call,19.75,18.70,18.05,19.35,0,79,0.17882
1282,IBM270115P00250000,IBM,2027-01-15,2024-10-25,250.00,put,0.00,48.55,47.85,49.25,0,3,0.33598
1283,IBM270115C00260000,IBM,2027-01-15,2024-10-25,260.00,call,16.90,15.75,14.60,16.90,0,311,0.18065
1284,IBM270115P00260000,IBM,2027-01-15,2024-10-25,260.00,put,0.00,55.52,54.90,56.15,0,0,0.34498
1285,IBM270115C00270000,IBM,2027-01-15,2024-10-25,270.00,call,14.10,13.23,12.65,13.80,1,17,0.18233
1286,IBM270115P00270000,IBM,2027-01-15,2024-10-25,270.00,put,0.00,63.05,62.20,63.90,0,4,0.35641
1287,IBM270115C00280000,IBM,2027-01-15,2024-10-25,280.00,call,12.61,11.50,11.15,11.85,0,15,0.18736
1288,IBM270115P00280000,IBM,2027-01-15,2024-10-25,280.00,put,0.00,70.75,70.05,71.45,0,0,0.36738
1289,IBM270115C00290000,IBM,2027-01-15,2024-10-25,290.00,call,10.29,9.80,9.35,10.25,0,1,0.18995
1290,IBM270115P00290000,IBM,2027-01-15,2024-10-25,290.00,put,0.00,78.45,77.10,79.80,0,0,0.37684
1291,IBM270115C00300000,IBM,2027-01-15,2024-10-25,300.00,call,8.70,8.57,8.25,8.90,5,245,0.19437
1292,IBM270115P00300000,IBM,2027-01-15,2024-10-25,300.00,put,0.00,87.83,87.15,88.50,0,0,0.39802
1293,IBM270115C00310000,IBM,2027-01-15,2024-10-25,310.00,call,8.40,7.20,6.65,7.75,0,2,0.19529
1294,IBM270115P00310000,IBM,2027-01-15,2024-10-25,310.00,put,0.00,97.03,94.65,99.40,0,0,0.41677
1295,IBM270115C00320000,IBM,2027-01-15,2024-10-25,320.00,call,6.95,5.95,5.15,6.75,0,283,0.19513
1296,IBM270115P00320000,IBM,2027-01-15,2024-10-25,320.00,put,0.00,106.72,104.55,108.90,0,1,0.43827
1297,IBM270115C00330000,IBM,2027-01-15,2024-10-25,330.00,call,6.25,5.62,5.30,5.95,0,297,0.20367
1298,IBM270115P00330000,IBM,2027-01-15,2024-10-25,330.00,put,0.00,116.33,114.20,118.45,0,0,0.45839
1299,IBM270115C00340000,IBM,2027-01-15,2024-10-25,340.00,call,5.35,4.47,3.70,5.25,3,204,0.20062
1300,IBM270115P00340000,IBM,2027-01-15,2024-10-25,340.00,put,0.00,126.45,124.00,128.90,0,0,0.48186
